Sigma,Gamma,Beta,Healing_Time,Final_Healing_Percentage
0.04,0.030000000000000002,1.5707963267948966,2645700.0,95.00280085967312
0.04,0.034999999999999996,0.0,1062600.0,95.04788896634503
0.04,0.034999999999999996,0.15707963267948966,1242900.0,95.00960820510332
0.04,0.034999999999999996,0.3141592653589793,1501200.0,95.00644655201637
0.04,0.034999999999999996,0.47123889803846897,1820400.0,95.00426214846885
0.04,0.034999999999999996,0.6283185307179586,2222700.0,95.0034223939398
0.04,0.034999999999999996,0.7853981633974483,2699700.0,95.00148679722255
0.04,0.034999999999999996,0.9424777960769379,2725800.0,95.00389243994299
0.04,0.034999999999999996,1.0995574287564276,2691000.0,95.00339914720462
0.04,0.034999999999999996,1.2566370614359172,2661300.0,95.00302348733122
0.04,0.034999999999999996,1.413716694115407,2638800.0,95.00227425238515
0.04,0.034999999999999996,1.5707963267948966,2643900.0,95.00293112114194
0.04,0.04,0.0,1062000.0,95.02432490567816
0.04,0.04,0.15707963267948966,1242000.0,95.00240562639588
0.04,0.04,0.3141592653589793,1500300.0,95.008085544011
0.04,0.04,0.47123889803846897,1819200.0,95.0012197324165
0.04,0.04,0.6283185307179586,2221200.0,95.00277370104226
0.04,0.04,0.7853981633974483,2697300.0,95.00270972223404
0.04,0.04,0.9424777960769379,2724000.0,95.0038300314166
0.04,0.04,1.0995574287564276,2689200.0,95.00119426194425
0.04,0.04,1.2566370614359172,2659500.0,95.00154185648843
0.04,0.04,1.413716694115407,2637300.0,95.00214662790664
0.04,0.04,1.5707963267948966,2642400.0,95.0019880937496
0.04,0.045,0.0,1061700.0,95.05574122102492
0.04,0.045,0.15707963267948966,1241400.0,95.00396303051366
0.04,0.045,0.3141592653589793,1499400.0,95.00347378417254
0.04,0.045,0.47123889803846897,1818300.0,95.00124307593373
0.04,0.045,0.6283185307179586,2220000.0,95.00320796436796
0.04,0.045,0.7853981633974483,2695200.0,95.00229104402477
0.04,0.045,0.9424777960769379,2722500.0,95.00374953772032
0.04,0.045,1.0995574287564276,2688000.0,95.00313413217192
0.04,0.045,1.2566370614359172,2658000.0,95.00001981043701
0.04,0.045,1.413716694115407,2636100.0,95.00245594987285
0.04,0.045,1.5707963267948966,2641200.0,95.0016902448985
0.04,0.049999999999999996,0.0,1061400.0,95.0686297429672
0.04,0.049999999999999996,0.15707963267948966,1240800.0,95.00020998330976
0.04,0.049999999999999996,0.3141592653589793,1498800.0,95.00536722034839
0.04,0.049999999999999996,0.47123889803846897,1817700.0,95.00572144894453
0.04,0.049999999999999996,0.6283185307179586,2218800.0,95.00011866926855
0.04,0.049999999999999996,0.7853981633974483,2693400.0,95.00178599973779
0.04,0.049999999999999996,0.9424777960769379,2721000.0,95.00063429205451
0.04,0.049999999999999996,1.0995574287564276,2686800.0,95.0021725360083
0.04,0.049999999999999996,1.2566370614359172,2657100.0,95.00248618284968
0.04,0.049999999999999996,1.413716694115407,2635200.0,95.00422769736954
0.04,0.049999999999999996,1.5707963267948966,2640300.0,95.00313993515428
0.045,0.005,0.0,1073100.0,95.07974535721067
0.045,0.005,0.15707963267948966,1257300.0,95.00286847034245
0.045,0.005,0.3141592653589793,1521900.0,95.00695077358976
0.045,0.005,0.47123889803846897,1843800.0,95.00043950990319
0.045,0.005,0.6283185307179586,2253000.0,95.00286858167436
0.045,0.005,0.7853981633974483,2733300.0,95.00192356355683
0.045,0.005,0.9424777960769379,2746500.0,95.0010776060061
0.045,0.005,1.0995574287564276,2713500.0,95.00367115889277
0.045,0.005,1.2566370614359172,2678700.0,95.00375900836539
0.045,0.005,1.413716694115407,2664300.0,95.00148673288416
0.045,0.005,1.5707963267948966,2670300.0,95.00018262520999
0.045,0.01,0.0,1066200.0,95.03758330891668
0.045,0.01,0.15707963267948966,1248000.0,95.0107949515424
0.045,0.01,0.3141592653589793,1510200.0,95.00940220679817
0.045,0.01,0.47123889803846897,1830300.0,95.00686332263248
0.045,0.01,0.6283185307179586,2237400.0,95.00424704575423
0.045,0.01,0.7853981633974483,2711700.0,95.00403630897681
0.045,0.01,0.9424777960769379,2727300.0,95.00346395503625
0.045,0.01,1.0995574287564276,2694300.0,95.00034802405347
0.045,0.01,1.2566370614359172,2660700.0,95.00292878102123
0.045,0.01,1.413716694115407,2647200.0,95.0024152898784
0.045,0.01,1.5707963267948966,2652600.0,95.00403941637802
0.045,0.015,0.0,1063200.0,95.05146109678503
0.045,0.015,0.15707963267948966,1243500.0,95.00597952291824
0.045,0.015,0.3141592653589793,1504500.0,95.00361905831056
0.045,0.015,0.47123889803846897,1823700.0,95.00261264871857
0.045,0.015,0.6283185307179586,2229600.0,95.00037953826674
0.045,0.015,0.7853981633974483,2699700.0,95.00129060061064
0.045,0.015,0.9424777960769379,2717700.0,95.00068750859619
0.045,0.015,1.0995574287564276,2685600.0,95.00183937922067
0.045,0.015,1.2566370614359172,2652000.0,95.0024618307692
0.045,0.015,1.413716694115407,2638800.0,95.0016333816026
0.045,0.015,1.5707963267948966,2643900.0,95.002831778616
0.045,0.02,0.0,1061400.0,95.05977422100457
0.045,0.02,0.15707963267948966,1240800.0,95.00505039911066
0.045,0.02,0.3141592653589793,1501200.0,95.00091839936039
0.045,0.02,0.47123889803846897,1819800.0,95.00088646451027
0.045,0.02,0.6283185307179586,2225100.0,95.00454404870337
0.045,0.02,0.7853981633974483,2691900.0,95.00209582868709
0.045,0.02,0.9424777960769379,2712000.0,95.00283326984596
0.045,0.02,1.0995574287564276,2680200.0,95.00144811264626
0.045,0.02,1.2566370614359172,2646600.0,95.00092036732039
0.045,0.02,1.413716694115407,2633700.0,95.00212896952537
0.045,0.02,1.5707963267948966,2638500.0,95.00073078064382
0.045,0.025,0.0,1060200.0,95.072081690699
0.045,0.025,0.15707963267948966,1239000.0,95.00719758772338
0.045,0.025,0.3141592653589793,1499100.0,95.00500971462613
0.045,0.025,0.47123889803846897,1817400.0,95.0074881019113
0.045,0.025,0.6283185307179586,2221800.0,95.00488580430032
0.045,0.025,0.7853981633974483,2686200.0,95.00200679438856
0.045,0.025,0.9424777960769379,2708100.0,95.00427868172491
0.045,0.025,1.0995574287564276,2676600.0,95.00308199537069
0.045,0.025,1.2566370614359172,2643000.0,95.00153176456173
0.045,0.025,1.413716694115407,2630100.0,95.00097447247128
0.045,0.025,1.5707963267948966,2634900.0,95.00074266534308
0.045,0.030000000000000002,0.0,1059300.0,95.07488528691692
0.045,0.030000000000000002,0.15707963267948966,1237500.0,95.00051140524178
0.045,0.030000000000000002,0.3141592653589793,1497600.0,95.00977473413106
0.045,0.030000000000000002,0.47123889803846897,1815300.0,95.00276365118488
0.045,0.030000000000000002,0.6283185307179586,2219100.0,95.00125641460806
0.045,0.030000000000000002,0.7853981633974483,2682000.0,95.00482759176204
0.045,0.030000000000000002,0.9424777960769379,2705100.0,95.00316842455338
0.045,0.030000000000000002,1.0995574287564276,2673900.0,95.0036110052156
0.045,0.030000000000000002,1.2566370614359172,2640300.0,95.00120292810402
0.045,0.030000000000000002,1.413716694115407,2627700.0,95.00423173735908
0.045,0.030000000000000002,1.5707963267948966,2632500.0,95.00430186322917
0.045,0.034999999999999996,0.0,1058400.0,95.02301062290623
0.045,0.034999999999999996,0.15707963267948966,1236600.0,95.00812064575337
0.045,0.034999999999999996,0.3141592653589793,1496100.0,95.00073383784347
0.045,0.034999999999999996,0.47123889803846897,1813800.0,95.0028092301321
0.045,0.034999999999999996,0.6283185307179586,2217300.0,95.00434903004063
0.045,0.034999999999999996,0.7853981633974483,2678400.0,95.00287148024522
0.045,0.034999999999999996,0.9424777960769379,2702700.0,95.00177696556801
0.045,0.034999999999999996,1.0995574287564276,2671800.0,95.00390929411253
0.045,0.034999999999999996,1.2566370614359172,2638200.0,95.00071258132748
0.045,0.034999999999999996,1.413716694115407,2625600.0,95.00274514079585
0.045,0.034999999999999996,1.5707963267948966,2630400.0,95.00339420926723
0.045,0.04,0.0,1057800.0,95.01236421209522
0.045,0.04,0.15707963267948966,1235700.0,95.00558995681267
0.045,0.04,0.3141592653589793,1495200.0,95.0047699873815
0.045,0.04,0.47123889803846897,1812600.0,95.00296936766912
0.045,0.04,0.6283185307179586,2215500.0,95.00086242027193
0.045,0.04,0.7853981633974483,2675400.0,95.0004732360822
0.045,0.04,0.9424777960769379,2700900.0,95.00315120121847
0.045,0.04,1.0995574287564276,2670000.0,95.00227110416229
0.045,0.04,1.2566370614359172,2636700.0,95.0030897183099
0.045,0.04,1.413716694115407,2624100.0,95.00443050672024
0.045,0.04,1.5707963267948966,2628600.0,95.00086177816584
0.045,0.045,0.0,1057500.0,95.05304110756651
0.045,0.045,0.15707963267948966,1235100.0,95.01033146108503
0.045,0.045,0.3141592653589793,1494300.0,95.00212697026775
0.045,0.045,0.47123889803846897,1811700.0,95.00567817765132
0.045,0.045,0.6283185307179586,2214300.0,95.00340564601836
0.045,0.045,0.7853981633974483,2673000.0,95.0003410032218
0.045,0.045,0.9424777960769379,2699400.0,95.00435298837067
0.045,0.045,1.0995574287564276,2668500.0,95.00065904465873
0.045,0.045,1.2566370614359172,2635200.0,95.00086723567969
0.045,0.045,1.413716694115407,2622600.0,95.00145952612893
0.045,0.045,1.5707963267948966,2627400.0,95.00273285674265
0.045,0.049999999999999996,0.0,1057200.0,95.07397834075189
0.045,0.049999999999999996,0.15707963267948966,1234500.0,95.00968566990815
0.045,0.049999999999999996,0.3141592653589793,1493700.0,95.00569827514167
0.045,0.049999999999999996,0.47123889803846897,1810800.0,95.00385629208336
0.045,0.049999999999999996,0.6283185307179586,2213100.0,95.00235681553852
0.045,0.049999999999999996,0.7853981633974483,2671200.0,95.00426611858165
0.045,0.049999999999999996,0.9424777960769379,2697900.0,95.0018225713349
0.045,0.049999999999999996,1.0995574287564276,2667300.0,95.00032678527141
0.045,0.049999999999999996,1.2566370614359172,2634300.0,95.00452200142662
0.045,0.049999999999999996,1.413716694115407,2621700.0,95.00469056909546
0.045,0.049999999999999996,1.5707963267948966,2626200.0,95.00145332013847
0.049999999999999996,0.005,0.0,1072800.0,95.09921902031067
0.049999999999999996,0.005,0.15707963267948966,1254000.0,95.01212607454924
0.049999999999999996,0.005,0.3141592653589793,1517100.0,95.00007628723486
0.049999999999999996,0.005,0.47123889803846897,1839000.0,95.00355344210281
0.049999999999999996,0.005,0.6283185307179586,2247300.0,95.0005860291397
0.049999999999999996,0.005,0.7853981633974483,2721300.0,95.00393363216834
0.049999999999999996,0.005,0.9424777960769379,2737500.0,95.0018126539983
0.049999999999999996,0.005,1.0995574287564276,2702100.0,95.00386294573244
0.049999999999999996,0.005,1.2566370614359172,2668500.0,95.0045135098462
0.049999999999999996,0.005,1.413716694115407,2655600.0,95.0019910066993
0.049999999999999996,0.005,1.5707963267948966,2657700.0,95.00502561863559
0.049999999999999996,0.01,0.0,1066200.0,95.07715824110949
0.049999999999999996,0.01,0.15707963267948966,1244100.0,95.00627184322968
0.049999999999999996,0.01,0.3141592653589793,1504800.0,95.008118053798
0.049999999999999996,0.01,0.47123889803846897,1824300.0,95.00787617617551
0.049999999999999996,0.01,0.6283185307179586,2230800.0,95.00310726142334
0.049999999999999996,0.01,0.7853981633974483,2697900.0,95.00346660973238
0.049999999999999996,0.01,0.9424777960769379,2718900.0,95.00353727600205
0.049999999999999996,0.01,1.0995574287564276,2681700.0,95.00393850764407
0.049999999999999996,0.01,1.2566370614359172,2649900.0,95.00114742666398
0.049999999999999996,0.01,1.413716694115407,2637900.0,95.00482139680629
0.049999999999999996,0.01,1.5707963267948966,2639100.0,95.00472936214524
0.049999999999999996,0.015,0.0,1063200.0,95.07716701498391
0.049999999999999996,0.015,0.15707963267948966,1239600.0,95.00855205780144
0.049999999999999996,0.015,0.3141592653589793,1498800.0,95.00136968198065
0.049999999999999996,0.015,0.47123889803846897,1817100.0,95.00267602299618
0.049999999999999996,0.015,0.6283185307179586,2222700.0,95.0025714265299
0.049999999999999996,0.015,0.7853981633974483,2685300.0,95.00363626775675
0.049999999999999996,0.015,0.9424777960769379,2709900.0,95.0052005147495
0.049999999999999996,0.015,1.0995574287564276,2671800.0,95.00231008686093
0.049999999999999996,0.015,1.2566370614359172,2640900.0,95.00207876026667
0.049999999999999996,0.015,1.413716694115407,2628900.0,95.00163087044392
0.049999999999999996,0.015,1.5707963267948966,2629800.0,95.00002853252035
0.049999999999999996,0.02,0.0,1061400.0,95.0797970808369
0.049999999999999996,0.02,0.15707963267948966,1236900.0,95.0125896773811
0.049999999999999996,0.02,0.3141592653589793,1495500.0,95.00840334766959
0.049999999999999996,0.02,0.47123889803846897,1812900.0,95.003847613841
0.049999999999999996,0.02,0.6283185307179586,2217600.0,95.0014935990911
0.049999999999999996,0.02,0.7853981633974483,2676900.0,95.00122116007282
0.049999999999999996,0.02,0.9424777960769379,2704200.0,95.00496185292839
0.049999999999999996,0.02,1.0995574287564276,2665800.0,95.00002435843757
0.049999999999999996,0.02,1.2566370614359172,2635200.0,95.00008230694421
0.049999999999999996,0.02,1.413716694115407,2623500.0,95.00229879495052
0.049999999999999996,0.02,1.5707963267948966,2624400.0,95.00199517031092
0.049999999999999996,0.025,0.0,1060200.0,95.09161363093716
0.049999999999999996,0.025,0.15707963267948966,1234800.0,95.00271505607176
0.049999999999999996,0.025,0.3141592653589793,1493100.0,95.00834331647074
0.049999999999999996,0.025,0.47123889803846897,1809900.0,95.00143709489333
0.049999999999999996,0.025,0.6283185307179586,2214000.0,95.00054209995463
0.049999999999999996,0.025,0.7853981633974483,2670900.0,95.00163864462243
0.049999999999999996,0.025,0.9424777960769379,2700000.0,95.00202457243721
0.049999999999999996,0.025,1.0995574287564276,2661900.0,95.00206012005843
0.049999999999999996,0.025,1.2566370614359172,2631600.0,95.00414638620313
0.049999999999999996,0.025,1.413716694115407,2619900.0,95.00483026614226
0.049999999999999996,0.025,1.5707963267948966,2620500.0,95.00030351841338
0.049999999999999996,0.030000000000000002,0.0,1059300.0,95.09396685986506
0.049999999999999996,0.030000000000000002,0.15707963267948966,1233600.0,95.01414691510058
0.049999999999999996,0.030000000000000002,0.3141592653589793,1491300.0,95.00720655243913
0.049999999999999996,0.030000000000000002,0.47123889803846897,1807800.0,95.00256161255992
0.049999999999999996,0.030000000000000002,0.6283185307179586,2211300.0,95.00012961795485
0.049999999999999996,0.030000000000000002,0.7853981633974483,2666400.0,95.00401013621652
0.049999999999999996,0.030000000000000002,0.9424777960769379,2697000.0,95.00328573089152
0.049999999999999996,0.030000000000000002,1.0995574287564276,2658900.0,95.00177001993474
0.049999999999999996,0.030000000000000002,1.2566370614359172,2628600.0,95.00149701033087
0.049999999999999996,0.030000000000000002,1.413716694115407,2616900.0,95.00099384473315
0.049999999999999996,0.030000000000000002,1.5707963267948966,2617800.0,95.00178571103312
0.049999999999999996,0.034999999999999996,0.0,1058400.0,95.02686371541397
0.049999999999999996,0.034999999999999996,0.15707963267948966,1232400.0,95.00888110856613
0.049999999999999996,0.034999999999999996,0.3141592653589793,1489800.0,95.00258267494401
0.049999999999999996,0.034999999999999996,0.47123889803846897,1806300.0,95.0066910530049
0.049999999999999996,0.034999999999999996,0.6283185307179586,2209200.0,95.00040259252684
0.049999999999999996,0.034999999999999996,0.7853981633974483,2662500.0,95.0006019800246
0.049999999999999996,0.034999999999999996,0.9424777960769379,2694600.0,95.00392170737238
0.049999999999999996,0.034999999999999996,1.0995574287564276,2656500.0,95.00044090111672
0.049999999999999996,0.034999999999999996,1.2566370614359172,2626500.0,95.00308255902273
0.049999999999999996,0.034999999999999996,1.413716694115407,2614800.0,95.00168208212379
0.049999999999999996,0.034999999999999996,1.5707963267948966,2615700.0,95.00265890434181
0.049999999999999996,0.04,0.0,1057800.0,95.01286825977277
0.049999999999999996,0.04,0.15707963267948966,1231500.0,95.00802469169662
0.049999999999999996,0.04,0.3141592653589793,1488900.0,95.00939340987003
0.049999999999999996,0.04,0.47123889803846897,1804800.0,95.00237741589342
0.049999999999999996,0.04,0.6283185307179586,2207700.0,95.00394306802028
0.049999999999999996,0.04,0.7853981633974483,2659500.0,95.00133442255697
0.049999999999999996,0.04,0.9424777960769379,2692500.0,95.00197454400603
0.049999999999999996,0.04,1.0995574287564276,2654700.0,95.00133741164758
0.049999999999999996,0.04,1.2566370614359172,2624700.0,95.00240279791441
0.049999999999999996,0.04,1.413716694115407,2613000.0,95.00023684094307
0.049999999999999996,0.04,1.5707963267948966,2613900.0,95.00140722481005
0.049999999999999996,0.045,0.0,1057500.0,95.06470968772543
0.049999999999999996,0.045,0.15707963267948966,1230900.0,95.01471855099193
0.049999999999999996,0.045,0.3141592653589793,1488000.0,95.00942333627226
0.049999999999999996,0.045,0.47123889803846897,1803900.0,95.00747089451973
0.049999999999999996,0.045,0.6283185307179586,2206200.0,95.00167133406381
0.049999999999999996,0.045,0.7853981633974483,2657100.0,95.003955259564
0.049999999999999996,0.045,0.9424777960769379,2691000.0,95.00508235471784
0.049999999999999996,0.045,1.0995574287564276,2653200.0,95.00183883270483
0.049999999999999996,0.045,1.2566370614359172,2623200.0,95.00150327350921
0.049999999999999996,0.045,1.413716694115407,2611800.0,95.00362018814178
0.049999999999999996,0.045,1.5707963267948966,2612700.0,95.00471006681475
0.049999999999999996,0.049999999999999996,0.0,1057200.0,95.0913637015775
0.049999999999999996,0.049999999999999996,0.15707963267948966,1230300.0,95.01536330038286
0.049999999999999996,0.049999999999999996,0.3141592653589793,1487100.0,95.00444817669192
0.049999999999999996,0.049999999999999996,0.47123889803846897,1802700.0,95.00041144398098
0.049999999999999996,0.049999999999999996,0.6283185307179586,2205000.0,95.00138503425396
0.049999999999999996,0.049999999999999996,0.7853981633974483,2654700.0,95.00011553357102
0.049999999999999996,0.049999999999999996,0.9424777960769379,2689500.0,95.00373212677333
0.049999999999999996,0.049999999999999996,1.0995574287564276,2652000.0,95.00321690668797
0.049999999999999996,0.049999999999999996,1.2566370614359172,2622000.0,95.00169474268009
0.049999999999999996,0.049999999999999996,1.413716694115407,2610600.0,95.00323212629823
0.049999999999999996,0.049999999999999996,1.5707963267948966,2611500.0,95.00437777084677
